customer_id,product_category,base_price,discount_percentage,promotion_exposure,season,final_price,purchase_frequency,avg_order_value
380,Men Apparel,2129,20,1,Sale,1703.2,3,1622.584282148364
381,Accessories,4196,10,1,Non-Sale,3776.4,1,3728.356388133321
382,Women Apparel,3930,40,0,Sale,2358.0,7,1806.3891306115308
383,Accessories,4174,30,7,Non-Sale,2921.7999999999997,3,2925.8096870578756
384,Men Apparel,4429,30,5,Sale,3100.2999999999997,5,3038.8840887319893
385,Men Apparel,3265,0,5,Non-Sale,3265.0,4,2888.153270407205
386,Accessories,4869,30,9,Non-Sale,3408.2999999999997,1,3113.9347204159767
387,Footwear,615,0,9,Sale,615.0,2,255.54683577717424
388,Footwear,2503,0,8,Sale,2503.0,2,3147.337723674684
389,Men Apparel,1192,20,4,Non-Sale,953.6,1,989.4169772457117
390,Men Apparel,3662,20,3,Non-Sale,2929.6000000000004,0,3155.80498656692
391,Footwear,1605,20,5,Sale,1284.0,2,1558.7880927133192
392,Footwear,3508,0,7,Non-Sale,3508.0,1,3991.612610263961
393,Accessories,2661,20,0,Sale,2128.8,3,2602.9386465290745
394,Accessories,653,10,6,Non-Sale,587.7,0,870.9291969365717
395,Footwear,4199,50,7,Non-Sale,2099.5,4,1643.0599526038882
396,Accessories,4910,20,8,Sale,3928.0,4,4213.866733383182
397,Accessories,4286,30,7,Sale,3000.2,4,2880.324801354544
398,Women Apparel,1564,10,6,Sale,1407.6000000000001,4,1028.6488959075343
399,Accessories,4700,0,2,Non-Sale,4700.0,1,4588.363694139698
400,Men Apparel,2413,50,1,Sale,1206.5,2,1252.4487747092837
401,Accessories,1716,10,2,Sale,1544.4,2,774.858741287439
402,Accessories,2901,20,3,Non-Sale,2320.8,2,2440.9760444732265
403,Footwear,2272,30,3,Non-Sale,1590.3999999999999,1,1931.446851689365
404,Men Apparel,2460,0,5,Non-Sale,2460.0,1,2486.021447967896
405,Accessories,3280,40,6,Sale,1968.0,3,1643.3301092293543
406,Accessories,3371,20,3,Sale,2696.8,5,2879.7824309849207
407,Women Apparel,1160,10,9,Sale,1044.0,2,1035.9060542736172
408,Accessories,3135,0,5,Non-Sale,3135.0,2,3657.4482244132987
409,Accessories,2829,10,8,Non-Sale,2546.1,4,1856.7053187332594
410,Women Apparel,4454,40,5,Non-Sale,2672.4,5,1899.7004822933995
411,Footwear,2950,30,2,Sale,2065.0,2,2035.2753461929437
412,Accessories,1632,10,0,Sale,1468.8,3,1330.5270377155043
413,Women Apparel,1199,0,9,Non-Sale,1199.0,0,1279.819822602838
414,Men Apparel,2538,30,9,Sale,1776.6,4,1901.69044439297
415,Footwear,2679,20,4,Sale,2143.2000000000003,2,2599.067802143199
416,Men Apparel,3338,20,9,Sale,2670.4,4,2598.0955862660726
417,Men Apparel,1373,20,9,Non-Sale,1098.4,0,1233.3614727816976
418,Women Apparel,583,10,2,Non-Sale,524.7,2,200.0
419,Accessories,1922,30,7,Sale,1345.3999999999999,5,2084.9265255283
420,Women Apparel,3175,50,9,Sale,1587.5,5,1919.3027581344986
421,Women Apparel,3680,10,0,Non-Sale,3312.0,3,3576.7638776311787
422,Women Apparel,4816,20,1,Non-Sale,3852.8,2,3610.6726151668654
423,Women Apparel,4475,20,2,Sale,3580.0,2,3988.7162556287476
424,Footwear,1891,20,2,Non-Sale,1512.8000000000002,2,1816.7865372614137
425,Accessories,3718,10,7,Sale,3346.2000000000003,1,3538.056491737296
426,Men Apparel,4707,40,4,Sale,2824.2,4,2793.5255055072284
427,Men Apparel,1114,20,7,Sale,891.2,3,575.7616476470491
428,Accessories,3471,20,5,Sale,2776.8,3,2759.84159686598
429,Men Apparel,4065,10,1,Sale,3658.5,2,3422.310973487011
430,Accessories,4076,10,3,Non-Sale,3668.4,3,3783.393660610887
431,Men Apparel,770,0,8,Sale,770.0,4,439.7480557272733
432,Women Apparel,4566,30,3,Sale,3196.2,6,2980.8943088802416
433,Men Apparel,2968,10,4,Sale,2671.2000000000003,2,2046.1744091610594
434,Accessories,1890,30,4,Non-Sale,1323.0,3,1482.577785064951
435,Accessories,3854,20,9,Non-Sale,3083.2000000000003,1,3213.038261645139
436,Accessories,4635,20,7,Sale,3708.0,2,3556.1365783916262
437,Accessories,4107,20,5,Sale,3285.6000000000004,4,2553.6477303426536
438,Accessories,3083,20,9,Sale,2466.4,3,1960.0960774227776
439,Footwear,4573,0,6,Non-Sale,4573.0,4,4603.162914968543
440,Footwear,3575,10,5,Sale,3217.5,5,3517.6680588479076
441,Men Apparel,4406,30,4,Non-Sale,3084.2,2,2786.93397701168
442,Accessories,789,30,4,Non-Sale,552.3,5,915.1995425455646
443,Men Apparel,2980,10,2,Non-Sale,2682.0,5,3185.859655639985
444,Accessories,3752,20,6,Sale,3001.6000000000004,2,3137.9926610342527
445,Accessories,778,10,9,Sale,700.2,4,1013.1341211893427
446,Footwear,3424,10,4,Non-Sale,3081.6,3,2743.7786810474604
447,Footwear,1080,0,6,Non-Sale,1080.0,2,545.6958247253797
448,Women Apparel,753,40,1,Sale,451.8,3,1010.1074239506511
449,Footwear,4776,10,8,Non-Sale,4298.400000000001,2,4001.33902259222
450,Women Apparel,1324,10,7,Non-Sale,1191.6000000000001,2,1537.1295250913308
451,Women Apparel,4332,10,4,Sale,3898.8,4,4024.640599865482
452,Women Apparel,1199,0,1,Sale,1199.0,1,1727.0963183245706
453,Women Apparel,1880,30,5,Non-Sale,1316.0,4,1548.7145294768534
454,Women Apparel,4396,0,7,Sale,4396.0,2,4044.18591669905
455,Men Apparel,2173,0,6,Non-Sale,2173.0,2,2069.131027103448
456,Footwear,3227,30,7,Sale,2258.8999999999996,2,2469.258031573475
457,Women Apparel,3656,10,3,Sale,3290.4,1,3125.727727517473
458,Accessories,3888,30,2,Non-Sale,2721.6,4,3035.461677781217
459,Footwear,4807,20,6,Sale,3845.6000000000004,3,3874.4421310669395
460,Footwear,883,10,1,Sale,794.7,2,1114.5313999616878
461,Women Apparel,841,30,4,Sale,588.6999999999999,4,927.3967591370795
462,Men Apparel,2487,0,6,Non-Sale,2487.0,0,2580.1364534548497
463,Women Apparel,4559,20,0,Non-Sale,3647.2000000000003,2,3606.8450121082205
464,Men Apparel,3609,20,3,Sale,2887.2000000000003,4,2726.572769498889
465,Accessories,4582,10,1,Sale,4123.8,3,3780.113540345896
466,Footwear,3298,30,5,Non-Sale,2308.6,3,2824.528491880783
467,Accessories,3740,40,0,Sale,2244.0,5,2267.9562269136873
468,Men Apparel,2488,50,6,Sale,1244.0,4,1169.7445094922468
469,Men Apparel,3914,30,2,Sale,2739.7999999999997,5,2669.8255809219363
470,Accessories,2349,20,0,Non-Sale,1879.2,1,1863.3945224623665
471,Men Apparel,805,10,7,Sale,724.5,1,577.530209219856
472,Accessories,4113,10,6,Non-Sale,3701.7000000000003,2,3530.238281662655
473,Footwear,3249,20,1,Non-Sale,2599.2000000000003,2,2189.920777629277
474,Accessories,1635,20,6,Non-Sale,1308.0,1,1321.85361720382
475,Footwear,705,40,2,Non-Sale,423.0,5,814.8255761496202
476,Accessories,3950,20,8,Sale,3160.0,1,2943.2351709750874
477,Men Apparel,4311,20,7,Non-Sale,3448.8,1,3614.4025209008564
478,Accessories,4122,20,4,Non-Sale,3297.6000000000004,4,3470.101524056296
479,Men Apparel,4099,40,6,Non-Sale,2459.4,3,2579.9248586416707
480,Accessories,3051,30,2,Sale,2135.7,4,2698.0303371449445
481,Accessories,4808,30,0,Sale,3365.6,4,3546.134331572651
482,Women Apparel,809,10,0,Non-Sale,728.1,0,748.2604700851351
483,Men Apparel,3208,40,1,Sale,1924.8,3,2025.4158792950245
484,Women Apparel,2491,0,7,Sale,2491.0,2,2744.8292859685657
485,Men Apparel,771,40,0,Non-Sale,462.59999999999997,4,984.597238458724
486,Women Apparel,4142,20,4,Non-Sale,3313.6000000000004,2,3241.8074366231012
487,Footwear,4586,20,8,Sale,3668.8,2,3722.6567122418346
488,Accessories,2322,20,8,Non-Sale,1857.6000000000001,4,2775.9003952015855
489,Men Apparel,3773,30,1,Non-Sale,2641.1,4,2626.387861539346
490,Men Apparel,4849,0,6,Non-Sale,4849.0,1,4821.762526254496
491,Accessories,1020,40,0,Non-Sale,612.0,5,360.13713142283996
492,Men Apparel,1476,20,2,Non-Sale,1180.8,4,1205.928398872483
493,Men Apparel,4222,10,5,Non-Sale,3799.8,1,3777.546774306275
494,Women Apparel,4051,0,8,Non-Sale,4051.0,2,4168.978125128067
495,Men Apparel,4605,20,9,Non-Sale,3684.0,2,3765.2172387123305
496,Footwear,3273,20,1,Sale,2618.4,4,2026.3257259099241
497,Footwear,3052,20,6,Sale,2441.6,2,2049.519806072555
498,Accessories,3332,30,3,Sale,2332.3999999999996,4,2283.9814016108603
499,Men Apparel,4407,20,1,Non-Sale,3525.6000000000004,2,3398.0367196016364
500,Accessories,652,50,2,Non-Sale,326.0,4,200.0
501,Footwear,3464,20,5,Sale,2771.2000000000003,2,2219.143387139262
502,Men Apparel,3416,40,9,Sale,2049.6,2,2537.0041084156137
503,Men Apparel,3300,0,8,Sale,3300.0,2,3782.1524662987013
504,Accessories,2252,20,7,Sale,1801.6000000000001,2,2028.734454236661
505,Footwear,3110,10,9,Sale,2799.0,2,2623.3023058106755
506,Men Apparel,4375,20,8,Sale,3500.0,3,3940.8011433685533
507,Accessories,1604,40,3,Non-Sale,962.4,2,746.6975759270925
508,Footwear,3036,0,3,Sale,3036.0,2,3166.568225175603
509,Accessories,4699,0,8,Non-Sale,4699.0,7,4461.963765793061
510,Women Apparel,4354,40,7,Non-Sale,2612.4,1,2619.6617096308246
511,Men Apparel,3994,10,1,Non-Sale,3594.6,1,3740.612654230977
512,Women Apparel,2414,30,7,Sale,1689.8,7,1240.643814703385
513,Footwear,3572,20,0,Non-Sale,2857.6000000000004,4,2730.8822185988133
514,Women Apparel,1506,40,8,Non-Sale,903.6,4,978.8811484099282
515,Women Apparel,906,0,8,Sale,906.0,2,529.7198570694044
516,Footwear,666,0,7,Sale,666.0,2,383.1401088011308
517,Accessories,1008,20,4,Sale,806.4000000000001,4,881.7524701003747
518,Women Apparel,2161,40,4,Non-Sale,1296.6,5,1136.2045008024795
519,Accessories,4164,20,2,Non-Sale,3331.2000000000003,0,2962.3219209912522
520,Women Apparel,3989,10,4,Sale,3590.1,2,3598.9903501097756
521,Accessories,1180,30,3,Sale,826.0,4,956.5098336403751
522,Footwear,3024,40,0,Non-Sale,1814.3999999999999,3,2487.7030180597285
523,Women Apparel,2620,40,8,Non-Sale,1572.0,3,1597.273829603752
524,Footwear,4857,50,9,Non-Sale,2428.5,2,2431.8169656602454
525,Women Apparel,1863,0,3,Non-Sale,1863.0,1,1777.6378641837266
526,Footwear,1831,0,2,Non-Sale,1831.0,1,2175.73776744099
527,Footwear,2792,30,5,Non-Sale,1954.3999999999999,4,2052.174427701282
528,Women Apparel,2038,40,0,Sale,1222.8,8,1473.5168836028017
529,Women Apparel,3908,10,4,Sale,3517.2000000000003,5,3583.9362327984727
530,Women Apparel,1060,10,6,Non-Sale,954.0,3,1228.2933776920772
531,Men Apparel,1599,30,1,Sale,1119.3,3,1232.724830939606
532,Accessories,2403,0,9,Sale,2403.0,7,1980.6024675643296
533,Men Apparel,674,20,8,Non-Sale,539.2,2,452.7334929733886
534,Men Apparel,2656,20,5,Non-Sale,2124.8,2,2047.5379617358076
535,Footwear,2730,20,1,Non-Sale,2184.0,0,2317.0163759341426
536,Women Apparel,4787,30,7,Non-Sale,3350.8999999999996,5,3396.6960617043937
537,Accessories,4660,20,7,Non-Sale,3728.0,3,4127.120429928471
538,Footwear,4420,30,0,Sale,3094.0,3,3213.4118662504693
539,Men Apparel,1997,20,0,Non-Sale,1597.6000000000001,5,1739.0678049697763
540,Women Apparel,4354,20,0,Sale,3483.2000000000003,3,3178.9677571363814
541,Footwear,3671,30,3,Sale,2569.7,3,2614.7326591242904
542,Women Apparel,2067,10,3,Sale,1860.3,2,1795.8753062507838
543,Footwear,1651,0,7,Non-Sale,1651.0,0,1031.5487309193022
544,Women Apparel,868,0,0,Sale,868.0,4,474.0322970056462
545,Men Apparel,542,10,9,Non-Sale,487.8,3,704.6971074332757
546,Accessories,2407,20,2,Sale,1925.6000000000001,3,2121.58585594828
547,Men Apparel,3990,40,0,Sale,2394.0,5,2217.205287659462
548,Accessories,3035,30,8,Non-Sale,2124.5,2,1956.9510455905972
549,Women Apparel,4673,30,9,Non-Sale,3271.1,2,2931.053772494609
550,Footwear,3373,20,8,Sale,2698.4,1,2995.342893031104
551,Men Apparel,2324,20,6,Non-Sale,1859.2,2,1616.3789581391222
552,Accessories,1793,20,7,Non-Sale,1434.4,3,1263.2800379346
553,Men Apparel,3886,10,0,Non-Sale,3497.4,2,3802.083323130863
554,Accessories,3472,0,4,Non-Sale,3472.0,2,3770.6647672061417
555,Men Apparel,4422,20,1,Sale,3537.6000000000004,1,3483.676894545002
556,Accessories,1492,50,0,Non-Sale,746.0,2,749.7854792184875
557,Accessories,2886,10,2,Sale,2597.4,2,2738.6989175466288
558,Women Apparel,2740,0,6,Non-Sale,2740.0,1,2617.0926199816477
559,Accessories,1976,30,0,Non-Sale,1383.1999999999998,1,1353.2589701590584
560,Women Apparel,3907,10,1,Non-Sale,3516.3,1,3457.463287776989
561,Accessories,889,40,1,Sale,533.4,4,739.5171958082121
562,Footwear,1499,30,3,Non-Sale,1049.3,3,1474.3951320286744
563,Footwear,2355,40,2,Non-Sale,1413.0,4,1756.8357913014074
564,Footwear,1158,20,2,Non-Sale,926.4000000000001,2,1231.2724945328205
565,Accessories,3263,30,9,Non-Sale,2284.1,8,1955.522068844723
566,Women Apparel,4163,20,4,Sale,3330.4,2,3718.098806059104
567,Women Apparel,1981,30,2,Non-Sale,1386.6999999999998,3,1183.8219892862805
568,Accessories,4231,20,6,Non-Sale,3384.8,1,2850.1905810853673
569,Footwear,951,10,4,Sale,855.9,3,601.150273768098
570,Footwear,2975,20,3,Non-Sale,2380.0,3,2352.47679869969
571,Women Apparel,3722,20,2,Non-Sale,2977.6000000000004,2,2366.389875566106
572,Footwear,2037,40,3,Non-Sale,1222.2,4,1435.78626752272
573,Men Apparel,3593,30,1,Sale,2515.1,4,2764.7448628132297
574,Women Apparel,1382,30,0,Non-Sale,967.4,4,852.7244970676295
575,Footwear,4908,0,2,Sale,4908.0,4,4558.1852091359115
576,Women Apparel,4568,30,1,Sale,3197.6,6,3474.5385534603442
577,Men Apparel,3066,20,0,Sale,2452.8,3,2175.780940802238
578,Women Apparel,3777,40,0,Sale,2266.2,5,1780.0400225441783
579,Women Apparel,874,40,1,Sale,524.4,3,505.0617391580979
580,Women Apparel,4197,0,8,Sale,4197.0,2,4204.987793457665
581,Women Apparel,3562,40,4,Sale,2137.2,5,2231.2342799428966
582,Men Apparel,3750,0,8,Non-Sale,3750.0,2,3980.369027127745
583,Accessories,612,20,7,Non-Sale,489.6,2,756.5191858682256
584,Women Apparel,3697,20,5,Non-Sale,2957.6000000000004,2,2578.3532610331167
585,Women Apparel,2878,0,0,Non-Sale,2878.0,1,2266.47513929853
586,Footwear,2424,30,9,Non-Sale,1696.8,3,1834.714185897638
587,Women Apparel,639,0,4,Non-Sale,639.0,0,653.8936483011051
588,Footwear,1924,10,0,Sale,1731.6000000000001,3,1594.2061557214627
589,Accessories,3449,20,6,Non-Sale,2759.2000000000003,1,2715.750865771109
590,Men Apparel,3668,30,9,Non-Sale,2567.6,4,2316.715599708809
591,Men Apparel,1016,40,7,Non-Sale,609.6,5,1127.752693805725
592,Accessories,3116,30,7,Non-Sale,2181.2,4,1577.7985362415398
593,Men Apparel,1387,30,6,Sale,970.9,7,1097.8781794317176
594,Accessories,3604,20,1,Non-Sale,2883.2000000000003,0,2497.6634172906047
595,Accessories,549,0,4,Non-Sale,549.0,1,350.6899300572933
596,Accessories,4451,0,3,Sale,4451.0,5,4319.260840809059
597,Men Apparel,4060,20,4,Sale,3248.0,2,2953.499250108131
598,Footwear,518,30,9,Sale,362.59999999999997,6,294.59206277880725
599,Accessories,1973,20,8,Sale,1578.4,2,789.9334320554225
600,Women Apparel,4561,30,3,Sale,3192.7,6,2732.770644303773
601,Men Apparel,3106,20,7,Non-Sale,2484.8,2,1928.3295130400843
602,Accessories,951,0,7,Sale,951.0,3,584.6254606088744
603,Accessories,4265,10,1,Non-Sale,3838.5,0,3599.8467979279158
604,Women Apparel,2938,40,5,Non-Sale,1762.8,3,1760.984718505133
605,Footwear,4810,30,4,Non-Sale,3367.0,4,3173.9868503012976
606,Footwear,2049,40,1,Sale,1229.3999999999999,5,968.4875278142522
607,Footwear,3974,0,9,Non-Sale,3974.0,2,3816.812734654432
608,Accessories,627,50,3,Sale,313.5,4,200.0
609,Accessories,3261,10,6,Sale,2934.9,3,2823.488735394746
610,Accessories,4956,0,0,Non-Sale,4956.0,1,4855.783600778726
611,Men Apparel,1915,50,8,Non-Sale,957.5,4,723.5734065093435
612,Women Apparel,701,10,9,Non-Sale,630.9,0,200.0
613,Accessories,2869,30,0,Sale,2008.3,6,1993.8987841729215
614,Women Apparel,1017,10,4,Sale,915.3000000000001,3,1166.0086908639928
615,Women Apparel,1841,20,6,Sale,1472.8000000000002,1,1154.6069924279504
616,Footwear,2488,40,7,Non-Sale,1492.8,2,1459.9395852801085
617,Men Apparel,4045,10,1,Sale,3640.5,3,3507.3866262796455
618,Accessories,4302,30,3,Non-Sale,3011.3999999999996,4,3185.4393534695364
619,Footwear,3775,10,1,Sale,3397.5,3,3137.302398639944
620,Footwear,4154,30,3,Sale,2907.7999999999997,4,2843.02870883722
621,Accessories,2934,10,5,Non-Sale,2640.6,2,2603.4956139255946
622,Women Apparel,707,10,5,Sale,636.3000000000001,3,712.669426215953
623,Footwear,3133,10,1,Non-Sale,2819.7000000000003,2,2489.3148068073074
624,Women Apparel,4617,10,3,Non-Sale,4155.3,2,4246.507678769661
625,Men Apparel,653,40,3,Sale,391.8,3,231.99671942955604
626,Women Apparel,3866,20,0,Sale,3092.8,2,3247.0709266210997
627,Men Apparel,4814,10,1,Non-Sale,4332.6,1,4213.25326064583
628,Women Apparel,2018,20,2,Non-Sale,1614.4,0,1990.2649833415605
629,Footwear,3100,10,4,Non-Sale,2790.0,2,2307.207667221725
630,Footwear,2695,30,7,Sale,1886.4999999999998,3,2049.5131254828457
631,Men Apparel,4998,50,5,Sale,2499.0,4,2592.8975227674237
632,Accessories,4054,20,2,Sale,3243.2000000000003,2,3381.507523985871
633,Men Apparel,2914,40,5,Sale,1748.3999999999999,4,2064.349347765914
634,Men Apparel,3349,20,6,Non-Sale,2679.2000000000003,2,2139.838878207074
635,Women Apparel,2242,10,5,Sale,2017.8,2,2667.762486533122
636,Women Apparel,1806,30,9,Non-Sale,1264.1999999999998,2,1419.8855051168289
637,Men Apparel,4349,20,5,Sale,3479.2000000000003,1,4057.9929734864227
638,Footwear,4668,30,0,Non-Sale,3267.6,5,3827.13867411893
639,Women Apparel,4695,40,2,Sale,2817.0,6,2945.4765285695653
640,Accessories,3055,20,6,Sale,2444.0,3,2521.3559083711757
641,Women Apparel,2805,40,3,Non-Sale,1683.0,3,1907.8544744142853
642,Women Apparel,1588,30,3,Sale,1111.6,4,427.2799434980494
643,Accessories,3142,20,6,Non-Sale,2513.6000000000004,3,2487.18181249709
644,Men Apparel,1677,30,8,Sale,1173.8999999999999,3,1464.5660362257984
645,Accessories,3494,10,1,Non-Sale,3144.6,3,3603.0065671147295
646,Men Apparel,1059,50,8,Non-Sale,529.5,4,435.1558551327357
647,Men Apparel,3464,30,2,Non-Sale,2424.7999999999997,1,2532.997750231079
648,Men Apparel,1771,0,5,Non-Sale,1771.0,4,1942.7623015921874
649,Accessories,2313,10,3,Non-Sale,2081.7000000000003,1,2057.025242923524
650,Men Apparel,3415,30,0,Non-Sale,2390.5,4,2110.4230268672163
651,Footwear,1109,0,8,Non-Sale,1109.0,2,910.2609625463751
652,Accessories,2961,0,5,Non-Sale,2961.0,3,2647.6015801918893
653,Footwear,4620,20,7,Sale,3696.0,2,3242.280127357377
654,Men Apparel,783,10,1,Non-Sale,704.7,0,653.7908164184201
655,Women Apparel,3428,20,6,Non-Sale,2742.4,2,3407.4254080488085
656,Men Apparel,4896,10,5,Sale,4406.400000000001,1,4480.35728943181
657,Footwear,1591,10,1,Sale,1431.9,1,1345.807626581798
658,Footwear,1316,30,1,Sale,921.1999999999999,4,1033.0595566872655
659,Accessories,582,20,3,Sale,465.6,3,217.84123664975024
660,Women Apparel,2420,10,3,Sale,2178.0,4,1679.757818614668
661,Accessories,3991,10,2,Sale,3591.9,3,3385.1418948759624
662,Footwear,3644,20,7,Sale,2915.2000000000003,3,2576.118004768558
663,Men Apparel,2593,0,6,Non-Sale,2593.0,3,2038.337489132086
664,Women Apparel,675,0,1,Sale,675.0,2,509.9436503374243
665,Men Apparel,3204,0,2,Sale,3204.0,3,3350.4357176646427
666,Men Apparel,869,40,9,Non-Sale,521.4,3,639.8010358220587
667,Women Apparel,2318,30,8,Non-Sale,1622.6,4,1703.9820358402876
668,Accessories,2601,30,4,Non-Sale,1820.6999999999998,3,2321.5084527325957
669,Men Apparel,3990,30,1,Sale,2793.0,5,2627.285309368007
670,Footwear,2279,30,2,Non-Sale,1595.3,4,1725.1440372329218
671,Men Apparel,1864,20,7,Sale,1491.2,3,1374.703179654187
672,Women Apparel,4962,30,3,Sale,3473.3999999999996,2,3899.962415372334
673,Women Apparel,3842,0,1,Sale,3842.0,4,3599.455639055451
674,Women Apparel,4176,30,1,Non-Sale,2923.2,4,3146.2027043618837
675,Accessories,2926,30,5,Non-Sale,2048.2,4,2123.1285036249587
676,Men Apparel,572,20,7,Non-Sale,457.6,2,823.3992434178971
677,Accessories,3462,20,6,Sale,2769.6000000000004,3,2772.376232970054
678,Accessories,1359,10,3,Non-Sale,1223.1000000000001,2,1152.1115788091392
679,Women Apparel,4356,30,1,Sale,3049.2,5,2941.990834750848
680,Women Apparel,4638,30,8,Sale,3246.6,4,3200.634205142544
681,Accessories,2924,40,3,Sale,1754.3999999999999,3,1194.819251677478
682,Men Apparel,1564,10,8,Non-Sale,1407.6000000000001,3,1251.2081053878956
683,Footwear,2717,30,4,Sale,1901.8999999999999,4,1727.2862332444108
684,Accessories,4517,20,6,Non-Sale,3613.6000000000004,2,3271.485524545813
685,Men Apparel,2759,40,4,Non-Sale,1655.3999999999999,3,1487.0858951112343
686,Women Apparel,4251,20,1,Sale,3400.8,4,3131.420011926071
687,Women Apparel,2586,20,5,Non-Sale,2068.8,0,1914.7762585584887
688,Men Apparel,868,20,6,Sale,694.4000000000001,1,881.7391600488456
689,Footwear,3304,30,5,Sale,2312.7999999999997,3,2500.8907994955443
690,Women Apparel,650,50,2,Sale,325.0,3,798.6031171140162
691,Women Apparel,1634,0,9,Non-Sale,1634.0,1,1726.4341964729147
692,Women Apparel,3284,0,7,Sale,3284.0,8,2827.869794633836
693,Men Apparel,4664,40,2,Non-Sale,2798.4,2,2699.6388568700345
694,Accessories,2846,20,4,Sale,2276.8,2,2085.08009364993
695,Women Apparel,2750,30,8,Non-Sale,1924.9999999999998,3,1630.274038739867
696,Accessories,560,20,4,Non-Sale,448.0,2,769.8838356269374
697,Footwear,3510,0,6,Non-Sale,3510.0,0,3646.3507207367447
698,Women Apparel,4401,30,6,Non-Sale,3080.7,6,3101.7966783695497
699,Women Apparel,1837,30,4,Sale,1285.8999999999999,3,840.6957263727518
700,Footwear,1684,10,1,Non-Sale,1515.6000000000001,1,1491.019818419374
701,Women Apparel,4926,10,4,Non-Sale,4433.400000000001,5,5131.29200561001
702,Accessories,2051,40,6,Non-Sale,1230.6,3,979.5650829872392
703,Men Apparel,4933,0,6,Non-Sale,4933.0,2,4867.577363525643
704,Accessories,2129,40,3,Sale,1277.3999999999999,3,1694.0468938041752
705,Men Apparel,1827,10,0,Sale,1644.3,3,1512.7193659149743
706,Men Apparel,2026,20,5,Sale,1620.8000000000002,2,1482.868759441076
707,Accessories,2173,40,2,Non-Sale,1303.8,5,1235.1903834034106
708,Accessories,1861,30,4,Non-Sale,1302.6999999999998,3,1406.6780297258972
709,Accessories,2073,20,3,Non-Sale,1658.4,0,1377.7217171342027
710,Accessories,3186,30,1,Non-Sale,2230.2,3,2507.1931078363245
711,Footwear,4870,10,6,Non-Sale,4383.0,2,4264.686171425263
712,Women Apparel,2866,10,4,Non-Sale,2579.4,2,2641.291121916076
713,Men Apparel,4257,50,6,Sale,2128.5,4,2003.4865097126612
714,Accessories,2934,30,8,Non-Sale,2053.7999999999997,1,1653.1391728226856
715,Accessories,2493,30,3,Non-Sale,1745.1,3,1086.3639692676197
716,Accessories,1369,20,4,Non-Sale,1095.2,2,1163.8137778955338
717,Footwear,1514,0,8,Sale,1514.0,2,969.2628705112592
